accuracy,loss,val_accuracy,val_loss
0.39894551038742065,1.147476315498352,0.5483304262161255,0.8873143196105957
0.5079085826873779,0.9411271214485168,0.5483304262161255,0.89703768491745
0.5008787512779236,0.9568983316421509,0.5483304262161255,0.9087263941764832
0.5096660852432251,0.9529323577880859,0.5483304262161255,0.8999450206756592
0.5413005352020264,0.9235134124755859,0.551845371723175,0.8740442395210266
0.57469242811203,0.8969667553901672,0.57469242811203,0.8507532477378845
0.5219683647155762,0.9089150428771973,0.5869947075843811,0.8368334770202637
0.5641476511955261,0.8688653111457825,0.5940245985984802,0.8298662900924683
0.5465729236602783,0.8728865385055542,0.5922671556472778,0.8250135779380798
0.5764499306678772,0.8564184904098511,0.5957821011543274,0.8185326457023621
0.57469242811203,0.8697874546051025,0.5940245985984802,0.8155352473258972
0.5553602576255798,0.8435640335083008,0.6010544896125793,0.8081837296485901
0.5729349851608276,0.8495216369628906,0.6045694351196289,0.8028497695922852
0.5782073736190796,0.8513426780700684,0.611599326133728,0.7980791926383972
0.5694200396537781,0.8470883965492249,0.611599326133728,0.793607771396637
0.5957821011543274,0.821866512298584,0.611599326133728,0.7901580333709717
0.5887522101402283,0.8176193833351135,0.611599326133728,0.7825631499290466
0.6080843806266785,0.8081501126289368,0.6186291575431824,0.7797672152519226
0.5975395441055298,0.8076423406600952,0.6098418235778809,0.7744149565696716
0.6098418235778809,0.7894304394721985,0.6010544896125793,0.7781856656074524
0.6203866600990295,0.795251190662384,0.6133567690849304,0.7649105191230774
0.6203866600990295,0.7741820812225342,0.6098418235778809,0.7625786066055298
0.6414762735366821,0.7628350257873535,0.6186291575431824,0.7566985487937927
0.6256590485572815,0.768838107585907,0.611599326133728,0.7592496871948242
0.6379613280296326,0.7561968564987183,0.6203866600990295,0.7505233287811279
0.634446382522583,0.7647420763969421,0.6256590485572815,0.7470593452453613
0.6326889395713806,0.7805057764053345,0.6239016056060791,0.7464945912361145
0.6080843806266785,0.7571752071380615,0.6239016056060791,0.7423157095909119
0.6449912190437317,0.7501962184906006,0.6309314370155334,0.7388671040534973
0.6186291575431824,0.7548468708992004,0.6362038850784302,0.7363587021827698
0.6256590485572815,0.7495498061180115,0.6309314370155334,0.7350531816482544
0.6221441030502319,0.7468134164810181,0.6309314370155334,0.7309695482254028
0.6485061645507812,0.7283198833465576,0.629173994064331,0.7287947535514832
0.6467486619949341,0.7322093844413757,0.6362038850784302,0.7248988151550293
0.6203866600990295,0.7423573136329651,0.634446382522583,0.7224497199058533
0.6186291575431824,0.7437962889671326,0.6449912190437317,0.7201468348503113
0.6362038850784302,0.7158231735229492,0.6432337164878845,0.718166172504425
0.634446382522583,0.7061712741851807,0.6414762735366821,0.7169016599655151
0.6414762735366821,0.6937146186828613,0.6502636075019836,0.7140668034553528
0.6537785530090332,0.7139182090759277,0.6414762735366821,0.710354745388031
0.6362038850784302,0.7159625291824341,0.6485061645507812,0.7092912197113037
0.6467486619949341,0.7034249305725098,0.6485061645507812,0.7078418731689453
0.6397188305854797,0.7058653235435486,0.6432337164878845,0.7052949666976929
0.6432337164878845,0.7069070935249329,0.6467486619949341,0.703617513179779
0.6467486619949341,0.6937232613563538,0.6555360555648804,0.701650083065033
0.6485061645507812,0.7048805356025696,0.6414762735366821,0.6993083953857422
0.6572934985160828,0.6911966800689697,0.6449912190437317,0.6984198093414307
0.6801406145095825,0.672251284122467,0.6449912190437317,0.6979345679283142
0.6643233895301819,0.6805995106697083,0.6449912190437317,0.6964771747589111
0.671353280544281,0.6780360341072083,0.6590509414672852,0.696338951587677
0.6643233895301819,0.6925448775291443,0.6467486619949341,0.693356990814209
0.6625658869743347,0.689298689365387,0.6414762735366821,0.6953759789466858
0.6643233895301819,0.6754977107048035,0.6485061645507812,0.6902823448181152
0.6906853914260864,0.6679044961929321,0.6590509414672852,0.6908864378929138
0.6590509414672852,0.6616111993789673,0.6485061645507812,0.6845665574073792
0.6590509414672852,0.6922064423561096,0.6485061645507812,0.6825560927391052
0.6731107234954834,0.6808372139930725,0.6467486619949341,0.6826446056365967
0.6695957779884338,0.6592398285865784,0.6572934985160828,0.6832455396652222
0.6643233895301819,0.6601456999778748,0.6520211100578308,0.682899534702301
0.6678383350372314,0.66057950258255,0.6590509414672852,0.6783922910690308
0.676625669002533,0.6623570919036865,0.6537785530090332,0.6779218316078186
0.7029876708984375,0.644476592540741,0.6555360555648804,0.6760240793228149
0.6924428939819336,0.6531760096549988,0.6608084440231323,0.6782741546630859
0.676625669002533,0.6527450680732727,0.6555360555648804,0.6754942536354065
0.6801406145095825,0.6312806010246277,0.6678383350372314,0.6720097661018372
0.6854130029678345,0.6565070152282715,0.6590509414672852,0.6679660677909851
0.6854130029678345,0.6484806537628174,0.6608084440231323,0.6673913598060608
0.694200336933136,0.6353409886360168,0.6625658869743347,0.6666921973228455
0.6783831119537354,0.6278912425041199,0.6660808324813843,0.6686809062957764
0.6783831119537354,0.6417264342308044,0.6625658869743347,0.6660495400428772
0.6748681664466858,0.6414507627487183,0.6625658869743347,0.6654124855995178
0.7100175619125366,0.632118284702301,0.671353280544281,0.6624578237533569
0.7065026164054871,0.6334965229034424,0.6660808324813843,0.6612523198127747
0.7012302279472351,0.6149712204933167,0.6643233895301819,0.65997314453125
0.7135325074195862,0.6234583258628845,0.6625658869743347,0.6595625281333923
0.7100175619125366,0.623991072177887,0.6643233895301819,0.6581370830535889
0.694200336933136,0.6017839312553406,0.671353280544281,0.6567045450210571
0.7275922894477844,0.6122042536735535,0.6695957779884338,0.6535243988037109
0.7170474529266357,0.6086467504501343,0.676625669002533,0.6535899639129639
0.6977152824401855,0.622628927230835,0.6731107234954834,0.6539300084114075
0.7328646779060364,0.594987690448761,0.6731107234954834,0.6536905169487
0.7293497323989868,0.5905227065086365,0.6783831119537354,0.6495872735977173
0.7012302279472351,0.6003584861755371,0.6801406145095825,0.6495205163955688
0.7152900099754333,0.5891292095184326,0.6818980574607849,0.6486714482307434
0.731107234954834,0.573250412940979,0.6660808324813843,0.6478978395462036
0.7346221208572388,0.5899091958999634,0.6695957779884338,0.6453876495361328
0.7100175619125366,0.5994248986244202,0.6801406145095825,0.6467268466949463
0.7152900099754333,0.5867692232131958,0.671353280544281,0.6455680727958679
0.7223198413848877,0.5818489789962769,0.6748681664466858,0.6454716920852661
0.7398945689201355,0.5777751207351685,0.6871704459190369,0.6408278346061707
0.7275922894477844,0.5884150266647339,0.688927948474884,0.6381931900978088
0.731107234954834,0.5732390284538269,0.6731107234954834,0.6385633945465088
0.7609841823577881,0.5520064830780029,0.6836555600166321,0.6372302770614624
0.7416520118713379,0.5470250844955444,0.676625669002533,0.636829674243927
0.7609841823577881,0.5531905889511108,0.6977152824401855,0.6393023133277893
0.7416520118713379,0.5577118992805481,0.6818980574607849,0.6350273489952087
0.7504393458366394,0.5569063425064087,0.6906853914260864,0.6360486745834351
0.7398945689201355,0.565513551235199,0.6836555600166321,0.6357570290565491
0.7732864618301392,0.541134774684906,0.688927948474884,0.6336730718612671
0.7644991278648376,0.5357963442802429,0.6854130029678345,0.6333198547363281
