accuracy,loss,val_accuracy,val_loss
0.4727592170238495,1.035163402557373,0.5465729236602783,0.9153128266334534
0.4991212785243988,0.9843252301216125,0.5465729236602783,0.879349410533905
0.49384886026382446,0.9972039461135864,0.5465729236602783,0.8771103620529175
0.5096660852432251,0.9769302010536194,0.5694200396537781,0.8694542646408081
0.5325132012367249,0.9485307335853577,0.5606327056884766,0.8632525205612183
0.5131810307502747,0.933774471282959,0.5659050941467285,0.853381872177124
0.5131810307502747,0.9441371560096741,0.5659050941467285,0.8515305519104004
0.5272407531738281,0.9155027866363525,0.5659050941467285,0.8505567312240601
0.5325132012367249,0.9338357448577881,0.5659050941467285,0.8559371829032898
0.5395430326461792,0.9413775205612183,0.5606327056884766,0.8474860191345215
0.5289982557296753,0.9292200207710266,0.5694200396537781,0.8416368365287781
0.5448154807090759,0.9079986810684204,0.5729349851608276,0.8391774892807007
0.5272407531738281,0.9144353866577148,0.5729349851608276,0.8385480046272278
0.5500878691673279,0.9063130617141724,0.5711774826049805,0.8385459780693054
0.5536028146743774,0.8913513422012329,0.5817223191261292,0.8374902009963989
0.5254833102226257,0.895902156829834,0.5782073736190796,0.8311848044395447
0.5553602576255798,0.8957557082176208,0.5711774826049805,0.828025758266449
0.5834797620773315,0.8715986609458923,0.5694200396537781,0.8273334503173828
0.5817223191261292,0.8802348375320435,0.5659050941467285,0.8268018364906311
0.5641476511955261,0.8805449604988098,0.5799648761749268,0.8253358602523804
0.551845371723175,0.8685256242752075,0.57469242811203,0.8243171572685242
0.551845371723175,0.8655233979225159,0.5729349851608276,0.8213812112808228
0.5659050941467285,0.8643612265586853,0.57469242811203,0.8203380703926086
0.6028119325637817,0.8323104381561279,0.5782073736190796,0.8187642097473145
0.562390148639679,0.8442490100860596,0.5729349851608276,0.8174484372138977
0.5641476511955261,0.861147940158844,0.5782073736190796,0.8170614242553711
0.5641476511955261,0.855126678943634,0.5764499306678772,0.8174686431884766
0.5975395441055298,0.8436259031295776,0.5817223191261292,0.812553882598877
0.5500878691673279,0.8581374287605286,0.5782073736190796,0.8101348876953125
0.5782073736190796,0.8489173054695129,0.5782073736190796,0.8093017935752869
0.5834797620773315,0.831829309463501,0.5799648761749268,0.8094185590744019
0.5817223191261292,0.832421064376831,0.5764499306678772,0.8073363900184631
0.634446382522583,0.8213313817977905,0.57469242811203,0.8056732416152954
0.61687171459198,0.8107473850250244,0.5905096530914307,0.8069790005683899
0.5975395441055298,0.8219072222709656,0.5782073736190796,0.8035699725151062
0.5957821011543274,0.8266728520393372,0.5817223191261292,0.8016327023506165
0.5957821011543274,0.8016539812088013,0.5782073736190796,0.8008226752281189
0.5852372646331787,0.8119996786117554,0.5817223191261292,0.7999082803726196
0.6133567690849304,0.8059151768684387,0.5869947075843811,0.7989449501037598
0.6045694351196289,0.8220453858375549,0.5852372646331787,0.7978590130805969
0.5729349851608276,0.8181289434432983,0.5975395441055298,0.7958876490592957
0.6186291575431824,0.7906014323234558,0.5887522101402283,0.7985964417457581
0.5992969870567322,0.7927250266075134,0.5975395441055298,0.7946587204933167
0.6239016056060791,0.7969886660575867,0.5817223191261292,0.7957847118377686
0.5905096530914307,0.8136351108551025,0.5940245985984802,0.7946927547454834
0.6098418235778809,0.8074542284011841,0.5905096530914307,0.7914807200431824
0.6028119325637817,0.7744045257568359,0.5852372646331787,0.7969159483909607
0.5992969870567322,0.8125618100166321,0.6080843806266785,0.7941895723342896
