accuracy,loss,val_accuracy,val_loss
0.8400703072547913,0.5688231587409973,0.5377855896949768,0.968666136264801
0.9332161545753479,0.18797114491462708,0.5219683647155762,1.0592023134231567
0.9806678295135498,0.06491625308990479,0.37961336970329285,1.5924608707427979
0.9894551634788513,0.031207891181111336,0.37961336970329285,1.6003714799880981
0.9912126660346985,0.027204222977161407,0.37961336970329285,1.5517278909683228
0.9876977205276489,0.02383122220635414,0.37961336970329285,1.6636041402816772
0.9929701089859009,0.014363186433911324,0.37961336970329285,1.6830236911773682
0.9912126660346985,0.01534385047852993,0.37961336970329285,1.6159628629684448
0.9912126660346985,0.01905743032693863,0.37961336970329285,1.5371195077896118
0.9876977205276489,0.018734626471996307,0.37961336970329285,1.3815431594848633
0.9929701089859009,0.013798301108181477,0.37961336970329285,1.2917324304580688
0.994727611541748,0.010976055637001991,0.37961336970329285,1.366286039352417
0.9912126660346985,0.013594095595180988,0.37961336970329285,1.475005865097046
0.9912126660346985,0.012523086741566658,0.37961336970329285,1.6119019985198975
0.9912126660346985,0.01252258475869894,0.37961336970329285,1.9750860929489136
0.9912126660346985,0.011699189431965351,0.37961336970329285,2.3132266998291016
